FruitID,Weight_g,Diameter_mm,Length_mm,DryMatter_pct,Brix,Firmness_kgf,SkinDefects_pct,ShapeIndex,Grade
2781,108.1,56.5,76,15.5,8.1,4.2,0.5,0.74,B
2782,85.3,62.1,67.2,14.3,6.6,4.6,2.2,0.92,B
2783,77,58.4,73.4,13.4,7.4,6.2,2.6,0.8,C
2784,79.4,68.4,69.6,17.2,4.5,6,0.5,0.98,C
2785,87.7,58.8,70.7,14.9,7.7,6.4,4.2,0.83,B
2786,89.7,58.2,75.3,15.8,5.9,6.9,1.4,0.77,B
2787,83.5,58.4,72.7,15.9,6.3,6,7.6,0.8,B
2788,75.6,55.4,64.9,16,6.9,5.1,1.5,0.85,C
2789,88.2,57.8,68.6,13.7,6.4,5.6,0.5,0.84,C
2790,97.7,62.5,75.4,13,6.7,7.2,4.3,0.83,C
2791,103.9,58.5,73.6,14.6,7.8,8,2.5,0.79,B
2792,86.6,54.8,78.1,16.1,6.2,6,1.5,0.7,B
2793,88.8,54.3,77.9,14.4,5.6,6,1.3,0.7,B
2794,81.1,56.2,70.8,15,8,6.2,0.5,0.79,B
2795,94.5,58.3,80.8,18.7,6.9,5.5,1.3,0.72,A
2796,82.3,62.8,72.1,12.7,8,6.7,0.1,0.87,C
2797,103.6,52.6,68.6,14.4,7.2,6.5,2.1,0.77,B
2798,68.2,56.7,69.8,18.3,5.4,5.9,6.8,0.81,Reject
2799,89.6,58.6,64.1,15.4,7,5.2,4.8,0.91,B
2800,99.5,50.7,77.6,14.4,5.7,4,0.1,0.65,B
2801,97.8,54.7,77.6,17.3,6.5,6.2,6.4,0.7,B
2802,135.4,55.3,68.4,15.6,6.4,5.7,1.8,0.81,B
2803,100.2,54.8,71.2,15,5.2,4.8,0.6,0.77,B
2804,79.9,58.8,72.3,15.8,5.8,4.4,4.2,0.81,C
2805,93.6,57.4,68.6,14.5,8.3,6.2,1.2,0.84,B
2806,68.4,55.8,65.9,14,6.7,3.9,0.9,0.85,Reject
2807,93.8,59.7,71.3,15.3,6.4,5.8,0.5,0.84,B
2808,82.5,64.9,70.9,14,8,6.3,2,0.92,C
2809,108.7,64.6,70.6,15.5,6.2,6,0.3,0.91,B
2810,86.8,50.3,72.8,16,6.4,5.1,4.6,0.69,B
2811,93.2,60.3,77,16.8,7.3,4.3,1.9,0.78,B
2812,85.5,57.3,70.9,17.2,6.2,6.1,1.8,0.81,B
2813,121.1,58.6,72.6,14.9,5.9,6.7,0,0.81,B
2814,90.2,56.4,74.5,16.2,4.7,4.9,5.1,0.76,B
2815,122.5,58.5,73.9,16.2,5.8,6,2,0.79,B
2816,107.2,58.6,69.8,16,5.7,7.1,1.7,0.84,B
2817,102.2,55.7,72.3,14.8,6.6,5.8,4.3,0.77,B
2818,100.5,54.4,73.9,14,6,5.1,0.2,0.74,C
2819,100.9,56.2,68.1,16.3,8.2,6.5,1.4,0.83,A
2820,66.1,58.9,76.4,12.9,5.7,4.8,2.6,0.77,Reject
2821,90.8,60.4,77,15.1,7.6,4.2,1.9,0.78,B
2822,107.7,61.4,69.5,11.7,6.7,6.3,0.6,0.88,C
2823,94.3,56,72.7,13.5,7.1,5.1,1.1,0.77,C
2824,73.9,59.1,74.2,14.2,7.1,5.2,1.1,0.8,C
2825,94.2,61.9,70.1,17.1,4.7,4.9,14.5,0.88,C
2826,120.6,62.7,73.7,16.5,6.5,5,1.2,0.85,B
2827,113.7,57.8,72.6,14.7,6.3,6.9,0.7,0.8,B
2828,94.1,57.1,66.9,16.6,5.6,7.2,5.2,0.85,B
2829,109.3,58.8,73.6,16.8,6.9,7.3,1.6,0.8,B
2830,89.5,53.4,68.1,15.3,7.9,6.6,1.8,0.78,B
2831,69.4,57.2,75.3,13.4,4.5,6,2.4,0.76,Reject
2832,81.1,61,69.7,15.2,6.1,4.1,2.7,0.88,B
2833,118.4,60.6,71.4,15.4,5.5,5.3,2.7,0.85,B
2834,90.9,56.9,76.8,13.7,6.6,7.7,0.1,0.74,C
2835,91.3,58.9,73.7,16.1,6.2,5.1,5.1,0.8,B
2836,90.5,54.7,68.2,15.9,6,7,0.7,0.8,B
2837,123.6,60.8,68.4,16.2,7.1,5.6,1,0.89,A
2838,119.4,57.7,69.9,15.9,7.8,2.8,0.6,0.83,B
2839,128.3,56.9,73.4,16.6,8.6,6.1,4.4,0.78,A
2840,92.6,56.6,73.3,15.2,5.9,6.8,2.6,0.77,B
2841,99.4,57.7,69,15.8,5,5.5,4.2,0.84,B
2842,72.3,56.2,67.9,14.9,6.9,6.7,3.2,0.83,C
2843,117.2,60.6,73,14.6,7.8,3.8,0.3,0.83,B
2844,77.5,56.4,71.4,17.5,7.2,4.1,1.1,0.79,C
2845,98.3,64.4,79.6,12.4,7.8,5.7,2.1,0.81,C
2846,78.5,63.9,72.1,16.8,6.3,6,1.1,0.89,C
2847,86.2,54.4,78.3,14.6,6,6.9,0.7,0.69,B
2848,82.4,58.3,67.9,14.4,6.6,6.1,6.1,0.86,B
2849,85.9,55.4,66.5,15.9,6.2,4.3,4.1,0.83,B
2850,86.9,56.7,68.1,13.3,7,5.7,1.3,0.83,C
2851,86.8,66,76.2,14.3,7.3,6.1,4.3,0.87,B
2852,107.5,56.8,78.1,14.2,7.3,3.6,3,0.73,B
2853,78.4,59.4,69.3,15.2,6.9,5.5,0,0.86,C
2854,98.3,60.2,70.4,14.3,6.7,5.2,1.4,0.85,B
2855,113.3,54,67.9,17.9,7.1,4.8,1,0.8,A
2856,87.3,54.6,65.7,18.2,4.9,6,0.7,0.83,B
2857,84.2,53.2,74.5,12.5,6.7,4.4,0.9,0.71,C
2858,91.5,54.5,72.8,16.3,6.5,5.9,8.6,0.75,B
2859,112.7,46.6,72,16.8,6.7,6.1,2,0.65,A
2860,97.9,60.2,67.1,16.3,6.4,6.6,5.6,0.9,B
2861,87,66.2,77.7,14.5,6.8,4.4,0.7,0.85,B
2862,102.3,58.6,70.2,15.1,6,4,0.6,0.83,B
2863,78.5,52.3,73.9,14.4,7.4,5.8,6.6,0.71,C
2864,105.2,55.4,66.9,14.9,6.9,5.2,2.1,0.83,B
2865,101.1,56.2,71.3,13.7,6.6,8,6.8,0.79,C
2866,90.4,53.9,73,15.3,5.9,6,0.2,0.74,B
2867,82.4,61.4,73.1,13.2,7.2,5.6,7.4,0.84,C
2868,81.7,61.2,72.5,15.2,6.7,5.3,1.6,0.84,B
2869,103,53.4,73.7,13.6,5.9,4.3,0.5,0.72,C
2870,113.4,60.9,68,15.8,6.5,6.1,3.5,0.9,B
2871,85.4,64.1,72.7,14.5,7,5.4,4.8,0.88,B
2872,101.9,65.6,72.4,15.9,6.9,5.4,0.1,0.91,B
2873,63.7,69.5,72.8,17.1,6.9,5.6,13.1,0.95,Reject
2874,86.2,54.4,72.3,17.9,6.6,5.7,3.6,0.75,B
2875,94.5,69.3,67.5,11.7,7.3,3.8,1.2,1.03,C
2876,81.4,56.6,67.4,14.2,7.5,6.3,0.5,0.84,B
2877,81,55.6,64.3,15,7.1,4.7,1.5,0.87,B
2878,85,59.3,74.9,16.2,6,5.4,0.7,0.79,B
2879,99.4,55.7,74.9,13,5.7,6.8,2,0.74,C
2880,92.2,59.6,75,14,6.1,7.3,4.6,0.8,B
2881,61.4,52.7,73.1,15.7,8.1,3.8,3.2,0.72,Reject
2882,63.2,57,64.5,15.6,6.7,5.5,1.7,0.88,Reject
2883,85.9,63.1,68.4,16.1,8.2,5.8,0.4,0.92,B
2884,101.9,57.8,72.6,16.2,6.4,4,9.5,0.8,B
2885,60,58.6,72.5,16,6.3,6.3,0.9,0.81,Reject
2886,87.5,59.9,71.2,15.8,6.4,5.6,1,0.84,B
2887,87.1,62.7,73.3,15.6,6.4,5.7,3.1,0.86,B
2888,115.8,51.4,72,16.5,5.9,4.6,4.4,0.71,B
2889,89.2,60.3,72.4,12.1,5.6,5.9,12.4,0.83,C
2890,100.7,56.9,69.8,17.8,6.9,6.3,10.4,0.82,C
2891,97.1,58.7,75.4,12.2,7.3,5.6,7.4,0.78,C
2892,63,62.2,70.5,13.9,8.5,5,1.7,0.88,Reject
2893,106.5,53.2,67.3,15.2,6.2,5.1,0.5,0.79,B
2894,98.2,53.9,69.3,16.5,6.2,5.7,2.6,0.78,B
2895,102.6,50.3,70.8,11,5.9,5.5,0.1,0.71,C
2896,150,55.8,75.5,15.5,7.4,6.4,0.7,0.74,B
2897,63.7,63.3,71.9,16.7,7.2,5,0,0.88,Reject
2898,120.9,57.5,71.3,17,5.8,4.3,0.6,0.81,B
2899,90.7,52.6,67.6,14.5,5.8,5.9,1.9,0.78,B
2900,99.3,56.1,74.7,15,7.3,5,1.5,0.75,B
2901,94.3,52,69.7,14.6,6.8,6.3,1.4,0.75,B
2902,88.6,53.5,71.6,14.9,7.1,5.5,5.3,0.75,B
2903,86.5,59.6,77.2,14,5.8,6.2,3.4,0.77,C
2904,99.9,53.3,73.8,14.2,5,4.5,8.3,0.72,B
2905,72.2,62.5,66.3,16.2,5.8,5.6,1.8,0.94,C
2906,106.3,57.7,65.8,15.7,7.1,4.8,1,0.88,B
2907,88.8,58.3,71.8,16.2,8.2,4.3,0.4,0.81,B
2908,78,56.9,67.8,15.8,6.2,4.6,3.3,0.84,C
2909,88.2,61.1,74.3,16.6,8.3,5,5.5,0.82,B
2910,113.9,61.1,72.1,16.8,7.2,6.7,0.6,0.85,A
2911,87,59.3,72.6,12.9,5.4,4.9,6.3,0.82,C
2912,100.4,60.3,69.5,14.2,6.7,4.2,2.2,0.87,B
2913,84,57.2,78.1,15.2,7.2,5.6,0.5,0.73,B
2914,106.4,60.2,81.9,15.5,4.6,5.5,3.1,0.73,B
2915,105.3,56.6,71,14.5,7,5,2.2,0.8,B
2916,122.7,58,73.2,16.9,7.4,5.3,0.1,0.79,A
2917,92.4,56.9,72.3,18.5,6.8,6.5,1.5,0.79,A
2918,105,56.2,71.1,15.8,6.5,6.2,4.6,0.79,B
2919,96.5,55.2,69.1,15.6,6.4,6.1,2.4,0.8,B
2920,114.4,59.9,68.2,16.8,6.3,4.3,1,0.88,B
2921,84.2,63.2,68,12.7,5.6,8,7.9,0.93,C
2922,106.2,62.7,73.4,15.5,5.9,6.6,0.8,0.85,B
2923,92.1,53,70.2,17,6.2,6,0.9,0.75,B
2924,94,63.2,63,14.5,6.6,4.3,1.3,1,B
2925,96.4,56.7,73.6,13.7,6.1,6.4,6.7,0.77,C
2926,98.8,60.4,71.9,15.2,5.8,5,2.1,0.84,B
2927,93.3,54.4,76.7,15.4,7.1,5.3,3.4,0.71,B
2928,98.2,58.6,73.3,14.1,6.8,3.8,11.2,0.8,C
2929,118.7,59.3,66.8,18.6,6.1,4.3,4.6,0.89,B
2930,109.8,52.1,64.2,14.8,6.9,5.9,0.6,0.81,B
2931,108,60.4,69.5,13.8,6.1,6.5,4.7,0.87,C
2932,88.2,63.4,69.8,15.4,6.6,6.2,4.1,0.91,B
2933,81.7,57.3,75.3,16.9,7.3,6.2,0.8,0.76,B
2934,109.3,63.4,72,15.5,6,5.4,1.2,0.88,B
2935,108.1,57.2,76,16.2,5.6,5.1,3.7,0.75,B
2936,117.1,61.4,67.4,14.2,6.4,5.8,0.8,0.91,B
2937,85.9,49.1,75.4,17.7,5.4,6.3,0.7,0.65,B
2938,91.6,67.7,74.5,16.3,6.3,5.5,3.6,0.91,B
2939,70.4,64,64.9,17.1,6.3,6.7,6.4,0.99,C
2940,89.1,56.9,76.6,16,4.5,5.3,0.2,0.74,B
2941,109.9,50.1,72.3,16.7,6.9,4.5,1.8,0.69,A
2942,88,59.2,73.4,14.2,6.4,5.5,2.8,0.81,B
2943,104.6,52.2,69,14.8,7.4,5.6,3.4,0.76,B
2944,92.1,59.8,76.5,17.5,6.7,5.4,16.7,0.78,C
2945,99.9,59.6,67.8,17.8,7.1,6.8,3.4,0.88,A
2946,77.8,54.2,74.9,13.8,7.5,6.3,2.9,0.72,C
2947,96.3,62.5,74.9,15.9,6.4,4.1,13.7,0.83,C
2948,60,61.2,68.6,14.9,6.5,7,0.2,0.89,Reject
2949,92.2,61.9,78.9,14.5,5.2,2.8,0.2,0.78,B
2950,70.5,58,72.8,15.9,7.5,7.7,2.5,0.8,C
2951,113.1,52.3,74.3,17.2,6.4,5.2,1.3,0.7,B
2952,106.7,61.9,66.7,16.2,5.7,5.3,0.3,0.93,B
2953,102,56.9,79.4,15,7.1,5.4,1.1,0.72,B
2954,117.8,52.4,67.7,16.3,4.8,5.9,3.4,0.77,B
2955,80.8,63.4,75.6,15,6.2,5.5,6.4,0.84,B
2956,121.2,66.4,68.5,16.1,7.2,5.4,0.3,0.97,A
2957,109,57.8,69.8,17.6,6.1,6.8,2.3,0.83,B
2958,91.5,66.6,74.8,12.4,5.9,6.1,1.1,0.89,C
2959,112,58.4,75.6,16.7,6.2,4.5,3.3,0.77,B
2960,78.4,56.5,67.6,13.2,4.9,6.2,2.4,0.84,C
2961,82.6,55.5,75.8,17.3,7.1,6,7.8,0.73,B
2962,85.9,64.5,75.7,14.5,6.4,5,0.1,0.85,B
2963,87.1,54.9,68.7,13.7,6.3,6.3,1.9,0.8,C
2964,79.2,60.9,77.6,16.5,6.3,5.3,0.6,0.79,C
2965,113.3,55.8,66.9,16,6.5,5.3,2.3,0.83,A
2966,91.1,56.2,69.8,14,7,5.3,5.8,0.8,B
2967,100.3,62.1,73.7,13.6,6.5,3.1,7.3,0.84,C
2968,86.4,56.5,69,15.2,5.4,5,1.5,0.82,B
2969,67.7,56.4,72.9,13.7,7,6.2,5,0.77,Reject
2970,99.1,62.5,72.8,13.9,6.9,5.5,1,0.86,C
2971,66.3,64.4,71.3,15.7,6.7,4.2,0,0.9,Reject
2972,94,60.6,74.9,14.1,7.4,6.5,5.8,0.81,B
2973,74.5,55.4,71.2,16.1,6.5,5.2,0.4,0.78,C
2974,124.8,56,72.8,17.7,7.4,4.3,0.1,0.77,B
2975,108.7,58.3,76,15.3,7.6,7.7,1.3,0.77,B
2976,96.6,59.3,74.8,15.7,7,4.4,1.4,0.79,B
2977,114,54,74.8,18.5,5.9,6.4,0.2,0.72,B
2978,82.3,60.9,68,13.7,6.4,4.7,5,0.9,C
2979,103.2,58.3,73.8,17.3,7.5,5.6,1.6,0.79,A
2980,98,51.1,68.9,17.1,5.3,4.6,2,0.74,B
2981,99,54.3,67.5,16.8,6.2,4.3,0.9,0.8,B
2982,114.1,56,71.7,17.4,6.2,6,2.1,0.78,B
2983,106,57.7,68.8,15.9,5.8,5.9,4.4,0.84,B
2984,99.3,65.6,74.8,14.6,7.2,6.6,7.1,0.88,B
2985,70.2,59,74.9,17.1,6.8,5.5,10.6,0.79,C
2986,80.6,54.6,65.3,17.2,5.9,7.7,1.7,0.84,B
2987,93.2,58.9,69.1,17.2,7,5.8,13.8,0.85,C
2988,96.4,56.6,66.9,15.6,6.4,6.1,1,0.85,B
2989,78,59.3,70.4,14.4,5.8,4.1,0,0.84,C
2990,131.2,60.3,73.6,15.8,5.9,4.9,4.4,0.82,B
2991,117.7,62.8,71.2,16.9,6.8,6,0.6,0.88,A
2992,104,57.9,69.9,17,7.3,5.4,0.2,0.83,A
2993,96.1,64.6,76.6,14.9,6.1,5.7,7.7,0.84,B
2994,91.8,61.6,63.9,16,6.9,4.7,4.7,0.96,B
2995,80.7,55.2,76.3,13.5,7.8,5.6,0.3,0.72,C
2996,96.2,66.8,70.1,17,5.5,5.6,4.5,0.95,B
2997,98.9,59.3,71.7,14.3,6.8,4.3,5.6,0.83,B
2998,76.4,54.7,70.2,16.7,7.2,6.1,7.1,0.78,C
2999,100,64.6,77.4,13.8,6.4,3.8,2.4,0.83,C
3000,92.7,66.3,67.7,17,7.5,5.7,3.6,0.98,A
3001,66.4,57.9,72,16,8.3,7.3,4.3,0.8,Reject
3002,82.1,56,73.8,14.3,6.8,6.2,3.5,0.76,B
3003,88.8,57.3,66.4,16.5,6.3,6.2,3.1,0.86,B
3004,123.3,60.9,68.8,14.6,7.3,4.6,2.4,0.88,B
3005,103.3,63.1,71.5,16.6,7.2,7.3,2,0.88,B
3006,75,60.3,68.9,15.1,4.5,6.9,16.7,0.87,C
3007,102.3,58.4,69.1,12.9,6.5,4.7,1.2,0.84,C
3008,71.8,64,70.8,14,6.2,5,0.3,0.9,C
3009,111.2,56.7,74.3,14.9,6.8,6.8,4.3,0.76,B
3010,87.9,62.1,70.8,17.6,6.3,7.3,0.7,0.88,B
3011,93.6,56.8,75.8,16.9,6.4,4.2,2.3,0.75,B
3012,114.9,59.7,68.5,17.9,5.8,4.5,0.3,0.87,B
3013,75.7,57.5,67.6,18,7.1,5.4,2.9,0.85,C
3014,74,57.8,78.7,14.7,7.8,3.3,8.6,0.73,C
3015,86.2,56.5,69.7,15.2,5.8,5.5,3.8,0.81,B
3016,110.6,63.4,67.4,14.9,5.4,6.7,0.7,0.94,B
3017,72.2,55.1,65.9,14.5,6.5,4.1,10.6,0.84,C
3018,60,55,75.8,12.7,6.5,5.6,1.1,0.73,Reject
3019,88.2,66.5,70.8,15.5,7.4,4.9,1.7,0.94,B
3020,103.3,61.9,71.1,13.6,5.5,7.1,2.1,0.87,C
3021,113,48.5,71.4,15.4,6.1,4.9,14,0.68,C
3022,88.1,55.7,75.5,18.7,4.8,7,0.2,0.74,B
3023,88.8,50.8,71.4,14.7,7.6,4.9,3.6,0.71,B
3024,112.3,54.2,80.2,15.8,6.7,6.3,1.3,0.68,B
3025,67,45.4,72.5,16.9,6.1,5.8,0.2,0.63,Reject
3026,89.2,57.5,75.7,15.9,5.4,5.4,8.2,0.76,B
3027,97.9,53.4,74.8,15.9,5.5,4.7,2.7,0.71,B
3028,101.7,58.2,71.9,15,6.8,5.8,4.2,0.81,B
3029,87.4,51.5,69.9,15.2,5.6,5.1,0.8,0.74,B
3030,95.5,58.3,73.2,14.1,6.6,4.8,4.3,0.8,B
3031,60,56.3,73.8,16.8,8.1,7,5.3,0.76,Reject
3032,85.1,64,70,12.9,6.2,6,1.7,0.91,C
3033,101.8,63.6,72.6,17,5.7,6.1,2.5,0.88,B
3034,80.3,61.1,76.3,13.4,6.8,5.1,10.7,0.8,C
3035,95.9,56.7,79.2,16.9,5.5,5.3,5.6,0.72,B
3036,101.7,65.9,75,15,7.9,5.3,1.8,0.88,B
3037,89.9,51.8,78.5,13.7,7.6,5.8,3.3,0.66,C
3038,97.6,52.4,69.8,16.4,6.4,6.1,4.6,0.75,B
3039,80.6,57.7,74.5,16.9,5.8,5.5,0.1,0.77,B
3040,91.9,67,76.7,14.8,6.2,4.7,2.7,0.87,B
3041,104.2,57.2,68.9,16.6,6.3,6.3,12.5,0.83,C
3042,97.4,57.3,70.3,12.1,6.8,5.5,8.8,0.81,C
3043,86.2,52.2,78.1,13.5,7.3,4.1,5.4,0.67,C
3044,98.4,61.8,68.6,17.4,5.7,3.4,0.3,0.9,B
3045,105.7,61.8,67.3,15.2,7.3,5.8,15.4,0.92,C
3046,64.3,61.2,77.3,12.7,7,4.7,2.8,0.79,Reject
3047,112.4,55.5,76.2,14.5,6.1,5.9,0.8,0.73,B
3048,90,55.2,73.5,14.1,5.6,4.7,3.4,0.75,B
3049,101.4,52.8,71.8,15.3,6.6,5.6,5.8,0.74,B
3050,113,58.3,70.5,14.9,5.7,5.1,0.4,0.83,B
3051,74.4,53.7,73,15.8,7.3,7.3,7.4,0.74,C
3052,84.4,53.3,77.5,15.4,5.6,6.5,7.6,0.69,B
3053,90.7,56.3,72.8,17.5,6.9,6.8,0,0.77,A
3054,83.2,56,79.6,16.1,6.4,5.5,6.9,0.7,B
3055,121,55.8,68.9,16.2,6.1,6.3,8.8,0.81,B
3056,82.1,59.9,71.9,17.2,6.4,5.6,0.1,0.83,B
3057,86.7,58.3,70.7,14.9,7.4,7,1,0.82,B
3058,98.1,56.8,68.2,13.6,5.5,5.4,1.4,0.83,C
3059,77,58.7,71.5,17.3,6.2,4.1,1.3,0.82,C
3060,89.1,54,73.5,15.7,5.9,3.5,4.3,0.74,B
3061,99.8,58.4,73.8,15.7,6.5,7.2,1.3,0.79,B
3062,90,58.6,79.6,14.6,6,6,9.4,0.74,B
3063,93.6,52,73.6,14.6,5.1,6,15.9,0.71,C
3064,87.1,62,76,16.8,5.7,7,1.1,0.82,B
3065,72.3,54.5,72.2,17,7.8,3.8,2.1,0.75,C
3066,99.8,58.4,77.9,16.7,6.7,5.1,2.4,0.75,A
3067,121.3,62.7,80.4,16.7,6.7,5.3,2.6,0.78,A
3068,95.3,61.7,73.9,16.4,6.3,6.2,1.4,0.84,B
3069,98.4,58.1,68.5,15.7,6.5,4.8,0.5,0.85,B
3070,105.4,56.6,70.1,15.2,6.2,4.3,0.2,0.81,B
3071,76,61.8,73,17.3,6.9,4.3,0.3,0.85,C
3072,120.5,60.7,73.6,14.9,6.6,6.6,6.9,0.82,B
3073,98,55.5,74.4,16.1,5.6,4.8,1,0.75,B
3074,119.5,54.8,73.6,14.3,6.7,4.9,0.2,0.74,B
3075,84,49.7,72,14.5,4.5,6.1,2.9,0.69,B
3076,122.3,58.6,69.8,15.1,6.8,4.8,0.2,0.84,B
3077,106.6,57.7,73.4,14.3,5.4,3.8,0.2,0.79,B
3078,103.3,62.5,78.5,16.7,6.4,3.9,2.9,0.8,B
3079,98.5,59.4,75.6,13.5,5.5,5.4,2.7,0.79,C
3080,91.3,63.3,73.9,15.6,6.5,6,0.1,0.86,B
3081,113,55.2,75.6,15.7,7,5.3,1.9,0.73,B
3082,97.1,62.6,70.7,12.8,7.7,5.9,1.7,0.88,C
3083,65.5,55.9,70.2,14.8,5.3,3.9,2.4,0.8,Reject
3084,78.2,61.1,69.4,15.9,7.3,4,4,0.88,C
3085,92.2,52.2,71.6,16.1,6.6,7.8,1,0.73,B
3086,99.6,58.9,70.5,15.2,6.1,6.7,1.7,0.84,B
3087,94.2,50.1,76.2,16.5,7.1,6.3,4.7,0.66,A
3088,113.3,56.9,70.3,15.3,6.3,4.8,7.7,0.81,B
3089,65.7,59.8,69.2,15.5,7.1,5.3,6.7,0.86,Reject
3090,97.2,55.9,78.8,15.9,5.7,5.5,1.9,0.71,B
3091,67.7,53.8,70.4,16.9,6,6.8,2.2,0.76,Reject
3092,106.4,61.4,72.5,14.5,7.3,5.9,2.3,0.85,B
3093,93.6,57.6,73.6,14.8,7.7,6,6.1,0.78,B
3094,101.3,56,68,14.5,6.5,5.3,5.5,0.82,B
3095,82,58.2,76.3,15,4.5,6.3,1.1,0.76,B
3096,114.2,68.5,74.2,17.6,6.3,5.8,0.5,0.92,B
3097,110.6,62.6,77.5,16.4,6.5,5.5,1.4,0.81,A
3098,103.8,62.7,69.6,13.8,6.3,4.8,1,0.9,C
3099,93.1,59.7,72.3,14.6,6.8,5.4,9,0.83,B
3100,103.7,58.7,72.1,16.1,6.1,4.4,0.9,0.81,B
3101,84.4,48.4,72.9,14.1,7.2,5.5,0.6,0.66,B
3102,107.8,55.3,66.9,14.4,5.6,5.6,6.9,0.83,B
3103,119.7,56.1,72.4,17.5,7.5,3.1,0.3,0.77,B
3104,111.1,50.5,67,14.6,7.7,5.3,0.9,0.75,B
3105,84.1,53.4,73.3,16.9,5.8,4.3,1.7,0.73,B
3106,100.4,50.1,64.5,17.4,5.8,6,2.7,0.78,B
3107,75.6,57.8,65.5,14.4,6.8,6.1,1.2,0.88,C
3108,103.6,61.3,74.9,14.2,5.6,5.1,2.1,0.82,B
3109,101.8,62.4,70.1,15.1,6.1,6,0.7,0.89,B
3110,67,59.7,68.5,13.9,7.4,6.1,2.6,0.87,Reject
3111,77.6,54.1,76.4,15.7,7.1,5.3,1.6,0.71,C
3112,90.8,50.3,73.1,15.2,8.1,7,5.7,0.69,B
3113,90.5,51,75.1,16,6.6,4.8,1.6,0.68,A
3114,76.9,52.9,71.4,17.6,6,7,1.8,0.74,C
3115,100.8,54.4,81.4,16.7,6.5,5.3,2.7,0.67,A
3116,98.8,57.4,69.9,16.2,6.4,4.7,0.4,0.82,B
3117,92.1,53.9,78.1,12.6,6.4,5.1,0.5,0.69,C
3118,83.7,59.4,71.8,16.2,6.5,4.4,4.7,0.83,B
3119,110.7,57.1,66.2,18.1,5.8,6.3,1,0.86,B
3120,119.8,58,73.7,11,6.7,3.9,3.5,0.79,C
3121,87.7,62.6,73.1,16.5,5.4,6.9,0.3,0.86,B
3122,85.8,53.3,68.3,15.3,5.9,4.6,5.2,0.78,B
3123,102.4,59.7,68.8,14.2,6.4,6.3,13.3,0.87,C
3124,89.6,57.9,71.9,16.7,4.7,5.5,1.4,0.81,B
3125,92.9,56.7,73.2,18.1,7.1,5.8,2.1,0.77,A
3126,106.1,61.5,63.4,16.7,4.9,4.9,1.8,0.97,B
3127,66.4,61.5,75.7,14.9,7,5.9,6.7,0.81,Reject
3128,114.8,54.2,70.3,14.1,5.5,5.6,0,0.77,B
3129,96.1,57.3,67.3,15.7,6.2,4,3.2,0.85,B
3130,88.8,59.1,75.3,16.8,6.9,4.5,3.2,0.79,B
3131,93.7,56.9,71.9,14.9,8.3,5,1.4,0.79,B
3132,94.4,60.3,76.3,15.1,6.6,4.7,0.7,0.79,B
3133,69,59.1,73.5,19.7,4.9,6.8,0.8,0.8,Reject
3134,117.4,65.3,72,17.1,7.3,5.5,4.8,0.91,A
3135,95.6,51.9,71.5,17.2,6.3,4.7,0.2,0.73,B
3136,101.6,57.5,73.7,13.3,6.6,5,2.5,0.78,C
3137,109.3,54.4,70.6,14.4,6.9,5,1.1,0.77,B
3138,79.7,60.4,69,15.6,4.7,5.2,0.9,0.88,C
3139,102.1,51.5,74.1,14,6.5,4.4,2.1,0.7,C
3140,91,59.4,71.5,17.9,6.2,4.7,6.8,0.83,B
3141,107.7,55.5,72.1,17.6,7.5,6.3,2.9,0.77,A
3142,63.1,55.1,75.8,14.7,7.1,5.7,4.7,0.73,Reject
3143,93.5,52.2,71.6,18.2,5.2,5.3,2.8,0.73,B
3144,86,56.1,72.1,15.5,7.5,5.5,3.6,0.78,B
3145,101.5,62.3,69.9,19.4,6.9,5.5,1.7,0.89,A
3146,102.1,57.9,73.5,15.7,5.3,5.3,7.8,0.79,B
3147,84.4,60.5,73.2,16.4,6.5,6,2.1,0.83,B
3148,84.3,64.7,75.2,17.6,7.3,5.9,2.4,0.86,B
3149,93.3,59.1,70,17.4,5.5,3.9,2.2,0.84,B
3150,81.6,55.8,70.4,16.3,7.6,5.4,1.1,0.79,B
3151,107.6,59.9,74.8,15.3,5.3,4,0.8,0.8,B
3152,89.5,55.8,72.9,16.3,5.9,6.1,0.2,0.77,B
3153,60,56,68.8,14.3,5.7,6.3,3.8,0.81,Reject
3154,89.4,51.9,76.6,15.7,7.6,4.9,1,0.68,B
3155,79.4,61.7,66.1,13.8,6.1,5.4,1.5,0.93,C
3156,70.5,56.5,74.7,12.8,5.6,3.4,7.6,0.76,C
3157,76.4,58.7,67.6,15.6,6.9,6.5,2.5,0.87,C
3158,96.6,53.9,78.6,17.4,7,6.2,0.3,0.69,A
3159,114.9,59.7,66.6,16.9,7,6.7,4.8,0.9,A
3160,99.7,55,76,15.4,6.3,7,0.9,0.72,B
3161,85.9,57.4,71.7,18.1,6.7,4.3,2.4,0.8,B
3162,101.8,61.5,70.7,14.6,6,6.4,2.1,0.87,B
3163,88.1,61.2,72.6,12.6,7.8,7,0.8,0.84,C
3164,84.6,57.9,74.2,12.2,7.4,4,0.4,0.78,C
3165,77.7,50.9,68.8,13.7,7.4,5.3,0.7,0.74,C
3166,68.7,70,69.1,16.7,7.1,5.1,0.3,1.01,Reject
3167,89.2,65,74.3,14.5,6.9,6.4,1,0.87,B
3168,97.4,60.9,66,16.2,5.5,3.1,17.7,0.92,C
3169,93.6,55,70,18,7,7.3,1.5,0.79,B
